2,6,80,0.25078045913346775,20924,45184,24268,132,104253
2,8,80,0.2550589732485794,20839,45351,24174,127,104253
2,9,90,0.22638114606638093,23087,44167,23518,123,104253
2,10,90,0.22195650357733823,35032,23016,3783,155,104253
2,7,90,0.32397497035876555,32469,24712,3536,159,104253
2,6,90,0.2577268581944756,21149,45251,24268,122,104253
2,8,90,0.25622449853418827,21039,45551,24174,120,104253
2,9,100,0.2374427213662109,23413,44438,23518,113,104253
2,10,100,0.25905482291504195,34321,25359,3783,137,104253
2,7,100,0.248620905732208,19442,49818,29719,110,104253
2,6,100,0.25927884521381117,21435,45251,24268,119,104253
2,8,100,0.2533684220234955,21316,45551,24174,116,104253
2,9,125,0.2800691316127813,23027,45285,23518,100,104253
2,10,125,0.26172422341234036,27280,37244,13403,104,104253
2,7,125,0.2983364065039092,19043,50587,29719,93,104253
2,6,125,0.2595562540084639,20487,46903,24268,101,104253
2,8,125,0.32249141862242486,21363,46641,24174,101,104253
2,10,150,0.29436106733143347,27618,37480,13403,94,104253
2,9,150,0.4984992657246646,23237,45285,23518,90,104253
2,7,150,0.29956761444827906,19389,50850,29982,86,104253
2,6,150,0.26786058269127555,20833,46903,24268,93,104253
2,8,150,0.33793292693532867,21827,46641,24174,89,104253
2,10,175,0.27307197001513545,23956,45239,23216,80,104253
2,9,175,0.5247651047916259,23843,45285,23518,81,104253
2,7,175,0.30807487535673594,20522,50850,29982,79,104253
2,6,175,0.2652169956924543,19163,50147,24268,81,104253
2,8,175,0.34308241599082445,23138,46641,24174,81,104253
2,10,200,0.2823852564451597,24345,45524,23216,74,104253
2,7,200,0.3077846401732734,20949,50850,29982,74,104253
2,9,200,0.5216775008048333,21720,49051,23518,73,104253
2,6,200,0.26769166445079995,19716,50147,24268,77,104253
2,8,200,0.3297687151204665,23041,46849,24174,74,104253
2,10,225,0.2767961992374206,26798,41646,13403,72,104253
2,7,225,0.3590040319023989,26778,41528,19388,74,104253
2,9,225,0.3016067021211175,26259,41155,13751,77,104253
2,8,225,0.3280821121612587,20732,50728,24174,68,104253
2,6,225,0.27518453080937777,20537,50147,24268,72,104253
2,10,250,0.30889431620332336,27571,41864,13403,66,104253
2,7,250,0.3064503315122878,18585,55685,30727,63,104253
2,9,250,0.32413482224386897,27058,42081,13751,68,104253
2,8,250,0.5468630931206044,21611,50728,24174,63,104253
2,6,250,0.25625250802564087,21227,50147,24268,68,104253
2,10,275,0.32368823718830364,27916,41864,13403,61,104253
2,7,275,0.29392675078621683,19905,55685,30727,58,104253
2,9,275,0.3327007686711405,27351,42081,13751,64,104253
2,8,275,0.5581775666693402,22730,50728,24174,57,104253
2,6,275,0.24554392972538716,21608,50823,24268,64,104253
2,10,300,0.3242251865988844,28851,41864,13403,56,104253
2,7,300,0.29567346259861527,20731,55685,30727,54,104253
2,9,300,0.3307703334182794,28555,42081,13751,58,104253
2,8,300,0.33785222965936285,29723,41642,13052,55,104253
2,6,300,0.2345898057881066,22443,51043,24268,55,104253
2,10,325,0.3254752388071184,28641,41864,13403,54,104253
2,9,325,0.329863617379478,28971,42081,13751,54,104253
2,7,325,0.30158394411020095,21025,55685,30727,52,104253
2,8,325,0.33525894290530495,29271,41849,13052,53,104253
2,6,325,0.24733348002372335,22632,51280,24268,53,104253
2,10,350,0.3120965450641911,28700,42705,13403,51,104253
2,7,350,0.3368410511173665,27812,47019,19388,47,104253
2,9,350,0.2818772611676364,20007,57417,31347,45,104253
2,8,350,0.3138692018431418,29325,42814,13052,50,104253
2,6,350,0.23481941855949695,22649,52545,24268,47,104253
2,10,375,0.3086098356633436,29066,42705,13403,50,104253
2,7,375,0.3335061477119552,28163,47019,19388,46,104253
2,9,375,0.2802733500829021,20728,57417,31347,43,104253
2,8,375,0.3150866024851248,30031,42814,13052,48,104253
2,6,375,0.23134447676544792,23013,52545,24268,46,104253
2,10,400,0.3033824287871138,29850,42705,13403,48,104253
2,7,400,0.3318976190376588,28557,47019,19388,45,104253
2,9,400,0.2787624639331298,21515,57417,31347,41,104253
2,8,400,0.31355123057013234,30425,42814,13052,47,104253
2,6,400,0.22970208153075306,23407,52545,24268,45,104253
2,9,425,0.2787624639331298,21515,57417,31347,41,104253
2,7,425,0.3318976190376588,28557,47019,19388,45,104253
2,8,425,0.3095417780714874,30845,42814,13052,46,104253
2,10,425,0.2725223923614773,20688,57665,31290,42,104253
2,6,425,0.22970208153075306,23407,52545,24268,45,104253
2,8,450,0.3012130357548274,31720,42814,13052,44,104253
2,7,450,0.32355517398089034,29433,47019,19388,43,104253
2,10,450,0.26842025151248944,21121,57665,31290,41,104253
2,9,450,0.28174950917663255,22830,57417,31347,38,104253
2,6,450,0.22549306500894717,23840,52545,24268,43,104253
2,8,475,0.288107546899203,33554,42814,13052,40,104253
2,9,475,0.27302350302993106,23746,57417,31347,36,104253
2,7,475,0.3103229245199587,30821,47019,19388,40,104253
2,10,475,0.2623994976221332,22956,57665,31290,37,104253
2,6,475,0.2167041595586432,24762,52545,24268,41,104253
2,8,500,0.27989900385064803,34518,42814,13052,38,104253
2,9,500,0.2935970348982958,24831,58270,31347,32,104253
2,10,500,0.24869665164046922,24412,57665,31290,34,104253
2,7,500,0.2964995074386964,32279,47019,19388,37,104253
2,6,500,0.20289896432222504,26217,52545,24268,38,104253
2,15,50,0.1434817937706968,22675,45175,25358,158,104253
2,11,50,0.25002152143269435,34317,22790,3532,223,104253
2,12,50,0.17502201293097763,22981,43607,23863,162,104253
2,13,50,0.16904787237357338,23256,43156,23864,162,104253
2,14,50,0.17681367585042546,23645,43138,23108,159,104253
2,15,60,0.15353221988251542,22094,46022,25358,141,104253
2,11,60,0.22815502230325863,33904,23623,3532,200,104253
2,12,60,0.17348930413636698,22727,44194,23863,146,104253
2,13,60,0.18701693313670723,23558,43156,23864,147,104253
2,14,60,0.2609504580386618,34389,23960,3576,182,104253
2,15,70,0.15183116115690945,22285,46219,25358,132,104253
2,11,70,0.22888729181434012,34274,23623,3532,184,104253
2,12,70,0.16920094405310393,23048,44194,23863,137,104253
2,13,70,0.19088809446659352,23619,43469,23864,137,104253
2,14,70,0.26689510914057035,34852,23960,3576,168,104253
2,15,80,0.15111552991197055,22649,46219,25358,126,104253
2,11,80,0.22966591007095596,35010,23648,3532,168,104253
2,12,80,0.1752358512100271,23015,44628,23863,128,104253
2,13,80,0.19262005670412913,24157,43609,23864,128,104253
2,14,80,0.27487848096542394,35001,24126,3662,159,104253
2,15,90,0.15732731736313368,22838,46334,25358,118,104253
2,11,90,0.23678829038848803,35153,23826,3710,150,104253
2,12,90,0.16770425185833018,23166,44628,23863,119,104253
2,13,90,0.19867272885357126,23818,43676,23864,119,104253
2,14,90,0.223587022022334,31836,31369,11159,136,104253
2,11,100,0.22282723192514473,31063,33119,10233,117,104253
2,15,100,0.20269992136477763,21801,47754,25358,108,104253
2,13,100,0.200257853167129,22954,44986,23864,109,104253
2,12,100,0.17969102827295494,23509,44755,23863,108,104253
2,14,100,0.24584420708164761,31695,31613,11159,127,104253
2,15,125,0.2165122858110838,21428,47795,25358,96,104253
2,11,125,0.22536841733796692,30541,33864,10233,108,104253
2,13,125,0.23195436659552832,22918,45807,23864,97,104253
2,12,125,0.17955668277440062,23138,45708,23863,98,104253
2,14,125,0.2527521162519142,23926,44263,23108,99,104253
2,15,150,0.24936435003009902,19765,50805,25358,87,104253
2,13,150,0.25257163405437666,20654,48969,23864,87,104253
2,11,150,0.2472572823879542,23557,45697,23439,88,104253
2,12,150,0.2021684102139245,22829,46243,23863,88,104253
2,14,150,0.2679673628123659,22128,47315,23108,88,104253
2,13,175,0.23658437048992936,21127,49137,23864,80,104253
2,15,175,0.2665674405717713,19751,51276,25358,77,104253
2,12,175,0.25953166975663117,30843,34640,10588,87,104253
2,11,175,0.26202963100517956,23401,45963,23439,82,104253
2,14,175,0.27590771837883515,21971,47813,23108,80,104253
2,13,200,0.24558321068219127,21971,49523,23864,73,104253
2,11,200,0.259774442187119,24096,46015,23439,73,104253
2,15,200,0.25828437470446153,20686,51276,25358,72,104253
2,12,200,0.2452856214661536,25319,44641,18502,72,104253
2,14,200,0.2748995631649409,22807,48462,23108,70,104253
2,13,225,0.2502157467274142,22608,49523,23864,69,104253
2,11,225,0.2477706447608783,22421,49744,23439,66,104253
2,12,225,0.2406451013410353,25947,44886,18502,68,104253
2,15,225,0.263079816029127,21317,51276,25358,68,104253
2,14,225,0.2815204723056517,23241,48462,23108,67,104253
2,13,250,0.24924339168264792,23123,50200,23864,63,104253
2,11,250,0.3155580673524031,22959,50266,23439,60,104253
2,12,250,0.25387972599092623,29540,40238,11904,63,104253
2,15,250,0.2737656795991684,21828,52436,25601,61,104253
2,14,250,0.24767448094219316,23885,48829,23108,61,104253
2,13,275,0.25784229758273164,22983,50859,23864,58,104253
2,11,275,0.3500425498233893,22612,50266,23439,56,104253
2,12,275,0.24526853592219136,29531,40640,11904,58,104253
2,15,275,0.2447366357755665,21846,52436,25601,56,104253
2,14,275,0.25383016808014003,23858,49450,23108,57,104253
2,13,300,0.26623756135300614,23076,50859,23864,56,104253
2,11,300,0.34171075901155384,23406,50266,23439,52,104253
2,12,300,0.25745848867414833,29895,40640,11904,54,104253
2,15,300,0.23928899066900414,21663,53480,26645,53,104253
2,14,300,0.2630334576182219,23964,49450,23108,55,104253
2,13,325,0.2703139915169826,22870,50948,23864,54,104253
2,11,325,0.3313520019280692,23382,50266,23439,51,104253
2,12,325,0.2661649216354419,29867,40640,11904,53,104253
2,14,325,0.25982018904894866,30389,40286,11587,56,104253
2,15,325,0.2339875229743003,20978,54700,26645,49,104253
2,13,350,0.2759319678002771,23484,51671,23864,50,104253
2,12,350,0.23419565129701073,29786,41628,11904,50,104253
2,11,350,0.3114807200616025,23479,50844,23439,49,104253
2,14,350,0.2360428286470197,24991,50092,23108,49,104253
2,15,350,0.22740493609910709,22009,54700,26645,46,104253
2,13,375,0.2692136752971637,24191,51671,23864,48,104253
2,12,375,0.22736879340123684,30504,41628,11904,48,104253
2,11,375,0.2925725815588461,24131,51256,23439,46,104253
2,14,375,0.2324986590542254,25364,50092,23108,48,104253
2,15,375,0.22398157655966133,22374,54700,26645,45,104253
2,13,400,0.2677456898624921,24585,51671,23864,47,104253
2,12,400,0.22402235052357913,30898,41628,11904,47,104253
2,11,400,0.2855451101876609,24912,51256,23439,44,104253
2,14,400,0.21858866564133334,25669,50484,23108,45,104253
2,15,400,0.2206156530332754,22761,55082,26645,43,104253
2,13,425,0.2677396869128791,24540,52137,23864,46,104253
2,11,425,0.2855451101876609,24912,51256,23439,44,104253
2,12,425,0.22007804476099396,31313,41628,11904,46,104253
2,14,425,0.5098173559717911,21304,57544,31003,42,104253
2,15,425,0.22063009897096333,22756,55082,26645,42,104253
2,13,450,0.2569745370908837,27464,48145,19774,45,104253
2,11,450,0.27303387521858813,26673,51256,23439,40,104253
2,12,450,0.215948003561754,31750,41628,11904,45,104253
2,15,450,0.18887968428547425,23629,55082,26645,39,104253
2,14,450,0.4824298927075704,21738,57544,31003,40,104253
2,13,475,0.24612164498528444,29741,48145,19774,40,104253
2,12,475,0.19122232204707362,28074,48829,20701,40,104253
2,11,475,0.264323957160404,27589,51256,23439,38,104253
2,15,475,0.18037743862128067,24532,55082,26645,37,104253
2,14,475,0.47385265611601507,23099,57544,31003,37,104253
2,13,500,0.23671494962704046,27773,52235,23864,37,104253
2,12,500,0.17491149107261308,28635,49718,20701,37,104253
2,11,500,0.2845506245777299,28099,52202,23439,35,104253
2,15,500,0.17142348533237867,25489,55082,26645,35,104253
2,14,500,0.46010107060451716,24563,57544,31003,34,104253
2,16,50,0.2179340534111717,28902,33909,11646,168,104253
2,18,50,0.27597372956855976,35314,25403,3492,196,104253
2,19,50,0.4125652924582922,22413,45526,25154,155,104253
2,17,50,0.1834832675639189,23924,43598,23586,160,104253
2,20,50,0.13214024193539142,27745,38567,18775,167,104253
2,19,60,0.22424554543614378,30232,33826,10934,154,104253
2,16,60,0.19450277566900573,29701,33909,11646,152,104253
2,20,60,0.1414543031447163,27463,39241,18775,150,104253
2,17,60,0.18068248803542342,23026,44752,23586,141,104253
2,18,60,0.22263238964208623,23856,44087,23260,139,104253
2,16,70,0.1906339325370127,29558,34128,11646,143,104253
2,19,70,0.21497480675217084,27971,37178,10934,140,104253
2,20,70,0.133531017252004,25171,42765,18775,136,104253
2,17,70,0.16911126987247055,21084,48062,23586,130,104253
2,18,70,0.4198949006944067,21812,47422,23260,128,104253
2,16,80,0.1967495519201767,28958,35083,11646,133,104253
2,19,80,0.21414096276165864,28413,37178,10934,132,104253
2,20,80,0.13513287555332776,25617,42848,18775,128,104253
2,18,80,0.4170685116800396,21859,47422,23260,117,104253
2,17,80,0.2165805429037929,28582,36535,10017,131,104253
2,16,90,0.19601061877887635,29046,35294,11646,122,104253
2,20,90,0.12699318551267205,25591,43164,18775,118,104253
2,19,90,0.2060194939779615,28699,37178,10934,122,104253
2,18,90,0.24632519672893527,28163,37497,11040,118,104253
2,17,90,0.16883503564778496,23584,44000,19145,113,104253
2,20,100,0.3421685889357081,24870,44237,19554,106,104253
2,16,100,0.23225142690423062,28538,36323,11646,112,104253
2,19,100,0.20727459849349106,28474,37576,10934,112,104253
2,18,100,0.3083824539777604,26919,38479,11040,108,104253
2,17,100,0.20169570990274271,23419,44552,19145,103,104253
2,20,125,0.1822035920317043,23714,44607,19554,94,104253
2,18,125,0.28154782383620675,23028,45378,19328,90,104253
2,16,125,0.25164686086857874,28485,36323,11646,100,104253
2,19,125,0.2623859263747197,27561,38282,10934,99,104253
2,17,125,0.20764025178203374,19872,49582,23586,90,104253
2,18,150,0.3052349193970091,27429,38860,11652,90,104253
2,20,150,0.23704831112141322,23634,45162,19554,86,104253
2,16,150,0.2731653518439302,26047,39597,11646,90,104253
2,19,150,0.2769484107741656,22573,45695,19683,84,104253
2,17,150,0.2425596099396849,26975,39186,11166,91,104253
2,18,175,0.35548127680822994,26846,39877,11652,81,104253
2,20,175,0.21950524277329392,23838,45162,19554,79,104253
2,16,175,0.248141544762437,27286,38472,11646,84,104253
2,19,175,0.3192032694904938,27665,38690,10934,81,104253
2,17,175,0.28081222939676725,27246,39417,11166,82,104253
2,18,200,0.35088244496043314,27391,39877,11652,78,104253
2,16,200,0.24540377167728294,28014,38472,11646,80,104253
2,20,200,0.22231360250425544,24380,45162,19554,75,104253
2,19,200,0.321983157692209,27601,38964,10934,77,104253
2,17,200,0.2762303392894409,27789,39417,11166,79,104253
2,18,225,0.3475362822689578,27248,39877,11652,74,104253
2,16,225,0.2333039051298713,28736,39018,11646,73,104253
2,20,225,0.2245049864986253,24550,45162,19554,72,104253
2,19,225,0.2543858639708969,26972,39916,11886,73,104253
2,17,225,0.23973278297632503,27130,40726,12475,75,104253
2,18,250,0.3091356443939163,28222,40846,12145,65,104253
2,16,250,0.1882779457672424,21453,51575,25947,62,104253
2,20,250,0.23860270343327272,24939,45990,19554,63,104253
2,19,250,0.25382817194550733,27928,39916,11886,69,104253
2,17,250,0.24980059845872396,28056,41195,12475,67,104253
2,18,275,0.33005639507837137,28328,40846,12145,61,104253
2,16,275,0.20956578427374692,21528,51575,25947,57,104253
2,20,275,0.22616428587356194,25147,46277,19554,59,104253
2,19,275,0.2670936182030954,28597,40326,11886,61,104253
2,17,275,0.2570055995024207,28608,41195,12475,62,104253
2,18,300,0.3275070445203007,28888,40846,12145,59,104253
2,16,300,0.2252969957066522,22078,51861,25947,54,104253
2,20,300,0.21820092353905846,26292,46277,19554,55,104253
2,19,300,0.2617135313534345,29111,40326,11886,58,104253
2,17,300,0.2663708381129505,28716,41195,12475,60,104253
2,18,325,0.32094606743082094,28864,42111,12145,54,104253
2,16,325,0.200492670623788,21748,53113,25947,50,104253
2,20,325,0.21965443269798265,25945,47247,19554,52,104253
2,19,325,0.2617960776463445,28825,41565,11886,55,104253
2,17,325,0.25982871780510797,28404,42427,12475,56,104253
2,18,350,0.31398064250991464,29860,42417,12145,50,104253
2,20,350,0.22153547177609406,26083,47528,19554,49,104253
2,16,350,0.26229287453891104,31066,40901,11646,51,104253
2,19,350,0.2461693120424368,29819,41650,11886,51,104253
2,17,350,0.2501782776063829,29759,42427,12475,52,104253
2,18,375,0.31398064250991464,29860,42417,12145,50,104253
2,20,375,0.21463120161391774,26809,47528,19554,47,104253
2,16,375,0.27073261557810485,31416,40901,11646,50,104253
2,19,375,0.2461693120424368,29819,41650,11886,51,104253
2,17,375,0.24328494750896243,30484,42427,12475,50,104253
2,18,400,0.30701924748480414,30641,42417,12145,48,104253
2,20,400,0.2113615884024452,27203,47528,19554,46,104253
2,16,400,0.26361336018939646,32208,40901,11646,48,104253
2,19,400,0.22059975106731486,26846,48029,19683,46,104253
2,17,400,0.2512867499879093,31237,42759,12475,47,104253
2,18,425,0.27636366897876496,21401,56362,27796,42,104253
2,20,425,0.20364027983327065,28016,47528,19554,44,104253
2,16,425,0.26361336018939646,32208,40901,11646,48,104253
2,19,425,0.216775807179835,27249,48029,19683,45,104253
2,17,425,0.2512867499879093,31237,42759,12475,47,104253
2,18,450,0.26385783720732486,22697,56362,27796,38,104253
2,20,450,0.1552126233648924,10452,77734,54542,29,104253
2,16,450,0.24232608200409453,33947,40901,11646,43,104253
2,19,450,0.21483327562100163,28552,48029,19683,41,104253
2,17,450,0.2383569196183283,32984,42759,12475,42,104253
2,18,475,0.26385783720732486,22697,56362,27796,38,104253
2,20,475,0.14589547871078712,10260,78395,54542,28,104253
2,16,475,0.2661854123861911,34511,41724,11646,40,104253
2,19,475,0.21483327562100163,28552,48029,19683,41,104253
2,17,475,0.2398540127559911,33334,42759,12475,40,104253
2,18,500,0.2502199825751174,24151,56362,27796,35,104253
2,20,500,0.13687381808191845,11229,78395,54542,26,104253
2,19,500,0.19193979598949243,29853,48672,19683,37,104253
2,16,500,0.2571302730200099,35482,41724,11646,38,104253
2,17,500,0.23082001716598313,34303,42759,12475,38,104253
2,22,50,0.3669545799226398,25761,40875,21016,157,104253
2,21,50,0.40625027960278304,23359,44208,23532,154,104253
2,23,50,0.160352816966794,26447,39172,20002,156,104253
2,25,50,0.1564495663564478,24774,41335,23720,158,104253
2,24,50,0.1644965987983802,23183,44116,23931,151,104253
2,22,60,0.38067161721087495,26149,40772,21016,143,104253
2,21,60,0.41323167017875206,23336,44433,23532,138,104253
2,23,60,0.17083847199253438,27125,38958,20002,143,104253
2,25,60,0.18575044041822153,23939,43770,23720,134,104253
2,24,60,0.17138421429579578,23429,44116,23931,139,104253
2,22,70,0.3813741845112435,24170,44131,21016,132,104253
2,21,70,0.41342406426024025,23462,44433,23532,132,104253
2,23,70,0.1630673672574967,26720,39172,20002,134,104253
2,25,70,0.43142604611099067,22402,46356,26306,125,104253
2,24,70,0.17947974326581972,23895,44116,23931,129,104253
2,22,80,0.18531722279700108,24272,44274,21016,121,104253
2,21,80,0.41732082644032326,23665,44433,23532,121,104253
2,23,80,0.16264516076006955,27163,39206,20002,125,104253
2,24,80,0.17979727986174315,23672,44556,23931,118,104253
2,25,80,0.43510524932161926,22292,46906,26306,118,104253
2,22,90,0.18826695209629968,23475,45117,21016,110,104253
2,21,90,0.1862467709719248,23362,44565,23532,113,104253
2,23,90,0.15715819273445708,27372,39580,20002,117,104253
2,24,90,0.2055516597665602,23436,45023,23931,111,104253
2,25,90,0.42891404841147895,21965,47557,26306,108,104253
2,22,100,0.22883847646637004,22524,45975,21016,103,104253
2,21,100,0.18682283357359392,23015,45083,23532,104,104253
2,23,100,0.36806369051986965,26297,40956,20102,109,104253
2,24,100,0.25883561541601896,22633,45747,23931,104,104253
2,25,100,0.1729601997668263,25897,40980,20252,105,104253
2,22,125,0.25319817025155494,23003,45975,21016,94,104253
2,21,125,0.2324634390214085,22941,45564,23532,96,104253
2,23,125,0.21734307602274178,25507,41630,20102,97,104253
2,24,125,0.25961141942488836,24856,42663,20847,95,104253
2,25,125,0.24398919687854717,25483,41744,20252,98,104253
2,22,150,0.2707918915848976,22791,46326,21016,87,104253
2,21,150,0.27613980348691486,24830,43099,17520,86,104253
2,23,150,0.19703126141193858,23042,44891,20102,87,104253
2,24,150,0.28439564811635104,24378,43013,20847,86,104253
2,25,150,0.2841204432727443,25281,42032,20252,89,104253
2,22,175,0.3175703083119942,22885,46515,21016,79,104253
2,21,175,0.3057327611318251,25035,43286,17520,79,104253
2,23,175,0.21611847592370595,23593,45083,20102,79,104253
